ticker,nasdaq,marketCap
GS,y,71621345280.0
GSAT,y,617404224.0
GSB,y,180497904.0
GSBC,y,548446528.0
GSBD,y,661324800.0
GSH,y,2314899968.0
GSHD,y,3861001984.0
GSIT,y,143771504.0
GSK,y,101625430016.0
GSKY,y,1113792768.0
GSL,y,145541760.0
GSM,y,92699680.0
GSMG,y,215083776.0
GSS,y,535236288.0
GSUM,y,24441648.0
GSV,y,297506976.0
GSX,y,25532735488.0
GT,y,2204284160.0
GTE,y,112059064.0
GTEC,y,32167732.0
GTES,y,3416394752.0
GTHX,y,594928448.0
GTIM,y,14353740.0
GTLS,y,2661822720.0
GTN,y,1453378688.0
GTS,y,452075936.0
GTT,y,325271840.0
GTX,y,443226400.0
GTY,y,1258240256.0
GTYH,y,213835280.0
GURE,y,55772140.0
GUT,y,437423008.0
GV,y,98335232.0
GVA,y,888084672.0
GVP,y,19824526.0
GWB,y,804854848.0
GWGH,y,224444000.0
GWPH,y,3578794240.0
GWRE,y,9517455360.0
GWRS,y,255679168.0
GWW,y,18716880896.0
GXGX,y,367281248.0
GYRO,y,24390088.0
H,y,5172004352.0
HA,y,605323136.0
HAE,y,4044774144.0
HAFC,y,309948320.0
HAIN,y,3452162560.0
HAL,y,13080419328.0
HALL,y,54787328.0
HALO,y,3934560768.0
HAPP,y,60000004.0
HARP,y,316283840.0
HAS,y,10516515840.0
HASI,y,2772663808.0
HAYN,y,269471072.0
HBAN,y,9827214336.0
HBANN,y,28874629120.0
HBANO,y,13289501696.0
HBB,y,253844464.0
HBCP,y,216083008.0
HBI,y,5236341248.0
HBIO,y,160813872.0
HBM,y,896874496.0
HBMD,y,186034048.0
HBNC,y,476914720.0
HBP,y,67503936.0
HBT,y,366554976.0
HCA,y,44035559424.0
HCAC,y,417584256.0
HCACU,y,459833984.0
HCAP,y,23178488.0
HCAT,y,1363364864.0
HCC,y,753962368.0
HCCH,y,68958736.0
HCCHU,y,24075200.0
HCCI,y,363013568.0
HCCO,y,338350496.0
HCFT,y,58357024.0
HCHC,y,134065160.0
HCI,y,469321216.0
HCKT,y,406875616.0
HCM,y,4317200384.0
HCR,y,15211129.0
HCSG,y,1987094144.0
HD,y,292154277888.0
HDB,y,76387368960.0
HDS,y,6052096000.0
HDSN,y,51197164.0
HE,y,3953232128.0
HEAR,y,267702352.0
HEBT,y,387894208.0
HEES,y,721141056.0
HEI,y,12026923008.0
HELE,y,5096486912.0
HEP,y,1594252800.0
HEPA,y,39620012.0
HEQ,y,138190064.0
HES,y,16287846400.0
HESM,y,330639040.0
HEXO,y,306002432.0
HFBL,y,40870888.0
HFC,y,4128092928.0
HFFG,y,471391712.0
HFRO,y,588562368.0
HFWA,y,725898432.0
HGLB,y,144237168.0
HGSH,y,42347000.0
HGV,y,1856391168.0
HHC,y,3021090816.0
HHHH,y,71219128.0
HHHHU,y,24290060.0
HHR,y,1070261760.0
HHT,y,36349488.0
HI,y,2486307072.0
HIBB,y,410995488.0
HIE,y,121115736.0
HIFS,y,380368192.0
HIG,y,15330788352.0
HIHO,y,11367591.0
HII,y,6795634688.0
HIL,y,84094048.0
HIMX,y,693901568.0
HIO,y,633859712.0
HIW,y,4140255488.0
HIX,y,558503872.0
HJLI,y,13904056.0
HKIB,y,3487917312.0
HL,y,3219878912.0
HLF,y,6886294016.0
HLG,y,1278078208.0
HLI,y,3960291584.0
HLIO,y,1354666624.0
HLIT,y,647903552.0
HLNE,y,3817304576.0
HLT,y,23206744064.0
HLX,y,691772032.0
HMC,y,42336927744.0
HMG,y,10273950.0
HMHC,y,354898976.0
HMI,y,703126848.0
HMLP,y,339853120.0
HMN,y,1669014528.0
HMNF,y,69014856.0
HMST,y,666064256.0
HMSY,y,2749684992.0
HMTV,y,348648992.0
HMY,y,3938189056.0
HNGR,y,784876480.0
HNI,y,1355373952.0
HNNA,y,62811972.0
HNP,y,6475458048.0
HNRG,y,25892798.0
HNW,y,107243008.0
HOFT,y,259320896.0
HOG,y,4014663936.0
HOLI,y,736131136.0
HOLX,y,17753421824.0
HOMB,y,2879540736.0
HOME,y,997479936.0
HON,y,108853559296.0
HONE,y,528098720.0
HOOK,y,275936992.0
HOPE,y,1082038400.0
HOTH,y,37038924.0
HOV,y,157522352.0
HOVNP,y,869459392.0
HP,y,1981894400.0
HPE,y,12963229696.0
HPF,y,399213216.0
HPI,y,554512704.0
HPP,y,3640742912.0
HPQ,y,26411358208.0
HPR,y,85911864.0
HPS,y,529110432.0
HQH,y,924994112.0
HQI,y,82489664.0
HQL,y,424910528.0
HQY,y,3934933248.0
HR,y,3983485440.0
HRB,y,2960293376.0
HRC,y,6336228352.0
HRI,y,1130316160.0
HRL,y,27820701696.0
HROW,y,150382944.0
HRTG,y,380474624.0
HRTX,y,1390994560.0
HRZN,y,209943088.0
HSBC,y,86700367872.0
HSC,y,1235630336.0
HSDT,y,20729560.0
HSIC,y,9679671296.0
HSII,y,410826208.0
HSKA,y,986151616.0
HSON,y,26715450.0
HST,y,8110524416.0
HSTM,y,714824128.0
HSY,y,29938526208.0
HT,y,255515040.0
HTA,y,5861844992.0
HTBI,y,254395184.0
HTBX,y,291099008.0
HTD,y,706246016.0
HTGC,y,1328494976.0
HTGM,y,42577660.0
HTH,y,1881164160.0
HTHT,y,10472091648.0
HTLD,y,1668095232.0
HTLF,y,1253456768.0
HTY,y,58714632.0
HTZ,y,214863936.0
HUBB,y,7712876544.0
HUBG,y,1868202240.0
HUBS,y,11776496640.0
HUD,y,476055712.0
HUGE,y,31530668.0
HUIZ,y,476751040.0
HUM,y,55290535936.0
HUN,y,4368374784.0
HURC,y,197361104.0
HURN,y,1062707456.0
HUSA,y,10232038.0
HUYA,y,5851683328.0
HVBC,y,27783564.0
HVT,y,288986944.0
HWBK,y,102881560.0
HWC,y,1767633536.0
HWCC,y,42953852.0
HWKN,y,568220544.0
HX,y,35011048.0
HXL,y,3403696384.0
HY,y,696399488.0
HYAC,y,508000000.0
HYB,y,194429248.0
HYI,y,328445312.0
HYRE,y,63532444.0
HYT,y,1327534592.0
HZN,y,118702312.0
HZNP,y,15703347200.0
HZO,y,675012992.0
I,y,54362104.0
IAA,y,6359331840.0
IAC,y,11326853120.0
IAE,y,91859504.0
IAF,y,107571080.0
IAG,y,2181388288.0
IART,y,4080104960.0
IBA,y,1826368384.0
IBCP,y,327554080.0
IBIO,y,546762944.0
IBKCN,y,3624706816.0
IBKCO,y,3849264384.0
IBKCP,y,3595174400.0
IBKR,y,21273862144.0
IBM,y,111286755328.0
IBN,y,30912907264.0
IBOC,y,2101219840.0
IBP,y,2555975936.0
IBTX,y,2050213120.0
ICAD,y,237676384.0
ICBK,y,123295400.0
ICCC,y,40248092.0
ICCH,y,36588588.0
ICD,y,16416384.0
ICE,y,54849245184.0
ICFI,y,1357846016.0
ICHR,y,694222400.0
ICL,y,4689570304.0
ICLK,y,635903552.0
ICLR,y,9994792960.0
ICMB,y,43877548.0
ICON,y,13282416.0
ICPT,y,1605976064.0
ICUI,y,3706292480.0
IDA,y,4676734976.0
IDCC,y,1944724864.0
IDE,y,176400096.0
IDEX,y,273672096.0
IDN,y,142556384.0
IDRA,y,73566328.0
IDT,y,179207104.0
IDXG,y,25672776.0
IDXX,y,32470484992.0
IDYA,y,338598176.0
IEA,y,75170704.0
IEC,y,92759992.0
IEP,y,11489104896.0
IESC,y,579105280.0
IEX,y,12651012096.0
IFF,y,13558977536.0
IFMK,y,26167630.0
IFN,y,444194944.0
IFRX,y,130562888.0
IFS,y,2889141248.0
IGA,y,153395904.0
IGC,y,29036200.0
IGD,y,484416192.0
IGI,y,243455168.0
IGIC,y,324596896.0
IGMS,y,1600771200.0
IGR,y,731019328.0
IGT,y,2119991040.0
IHC,y,519270272.0
IHD,y,123374664.0
IHG,y,9244964864.0
IHIT,y,190564240.0
IHRT,y,537133120.0
IHT,y,10426102.0
IHTA,y,67855328.0
IID,y,35720388.0
IIF,y,225629504.0
III,y,100939344.0
IIIN,y,382324896.0
IIIV,y,714536512.0
IIM,y,725140672.0
IIN,y,103794400.0
IIPR,y,2487516672.0
IIVI,y,5333943296.0
IKNX,y,7411312.0
ILMN,y,52282019840.0
ILPT,y,1415048320.0
IMAB,y,1739496320.0
IMAC,y,13212013.0
IMAX,y,698048768.0
IMBI,y,43540240.0
IMGN,y,707767808.0
IMH,y,30783356.0
IMKTA,y,870563648.0
IMMP,y,51780628.0
IMMR,y,220922656.0
IMMU,y,9927634944.0
IMO,y,11935392768.0
IMOS,y,795237568.0
IMRA,y,353559008.0
IMRN,y,68919792.0
IMTE,y,14689032.0
IMUX,y,279907232.0
IMV,y,313171968.0
IMVT,y,2222005760.0
IMXI,y,669030400.0
INBK,y,143458096.0
INCY,y,21198495744.0
INDB,y,2257192704.0
INDO,y,34632216.0
INFI,y,57699172.0
INFN,y,1558327680.0
INFO,y,33316165632.0
INFU,y,278363968.0
INFY,y,53807419392.0
ING,y,30637842432.0
INGN,y,770103424.0
INGR,y,5334844416.0
INMB,y,143354608.0
INMD,y,1042027392.0
INN,y,640523840.0
INO,y,3196700928.0
INOD,y,35955320.0
INOV,y,3939701760.0
INPX,y,54594612.0
INS,y,307644416.0
INSE,y,84029576.0
INSG,y,1171982208.0
INSI,y,227373296.0
INSM,y,3106123264.0
INSP,y,2811866368.0
INSU,y,230490832.0
INSUU,y,180127680.0
INSW,y,501593664.0
INT,y,1563756160.0
INTC,y,204271583232.0
INTG,y,61738644.0
INTT,y,48981996.0
INTU,y,80690372608.0
INUV,y,63839640.0
INVA,y,1369805952.0
INVE,y,88726488.0
INVH,y,16928097280.0
INWK,y,148692544.0
IO,y,35336008.0
IONS,y,7852367872.0
IOR,y,49974336.0
IOSP,y,1940626304.0
IOTS,y,391868736.0
IOVA,y,4275966720.0
IP,y,13950870528.0
IPAR,y,1402228096.0
IPDN,y,19229700.0
IPG,y,7178482688.0
IPGP,y,8694737920.0
IPHA,y,480449248.0
IPHI,y,6045929472.0
IPI,y,123405120.0
IPLDP,y,342025056.0
IPV,y,310244448.0
IPWR,y,14905153.0
IQ,y,16587713536.0
IQI,y,673210752.0
IQV,y,30706647040.0
IR,y,14138301440.0
IRBT,y,2005229568.0
IRCP,y,439076800.0
IRDM,y,3926112256.0
IRET,y,933783808.0
IRIX,y,31576122.0
IRL,y,41809884.0
IRM,y,8478154752.0
IRMD,y,264015504.0
IROQ,y,53109828.0
IRR,y,57296484.0
IRS,y,357167168.0
IRT,y,1130311424.0
IRTC,y,5463932416.0
IRWD,y,1625665792.0
ISBC,y,2059250048.0
ISD,y,463265856.0
ISDR,y,63859952.0
ISEE,y,392000064.0
ISIG,y,10002626.0
ISNS,y,20794020.0
ISR,y,44514024.0
ISRG,y,80262283264.0
ISSC,y,114135168.0
ISTR,y,153386000.0
IT,y,11737655296.0
ITCB,y,1713566592.0
ITCI,y,1389479936.0
ITGR,y,2134528128.0
ITI,y,205447520.0
ITIC,y,241976480.0
ITMR,y,307879648.0
ITP,y,14268806.0
ITRI,y,2704690688.0
ITRM,y,21861544.0
ITRN,y,332411648.0
ITT,y,5214239744.0
ITUB,y,45081591808.0
ITW,y,60200845312.0
IVAC,y,137793216.0
IVC,y,246099424.0
IVH,y,199339504.0
IVR,y,594690240.0
IVZ,y,4949809664.0
IX,y,15023424512.0
IZEA,y,63288480.0
J,y,11890594816.0
JACK,y,1860486784.0
JAGX,y,23988180.0
JAKK,y,22070672.0
JAN,y,8293292.0
JAX,y,66501828.0
JAZZ,y,6992220160.0
JBGS,y,3799635968.0
JBHT,y,14343675904.0
JBL,y,5280630272.0
JBLU,y,2931303680.0
JBSS,y,1029544000.0
JBT,y,3257237760.0
JCAP,y,401753760.0
JCE,y,209182368.0
JCI,y,29055074304.0
JCO,y,230889264.0
JCOM,y,2928183552.0
JCP,y,58560336.0
JCS,y,46476904.0
JCTCF,y,25760584.0
JD,y,97441021952.0
JDD,y,155720976.0
JE,y,52240476.0
JEF,y,4492563968.0
JELD,y,2393518336.0
JEMD,y,105528768.0
JEQ,y,101904600.0
JFIN,y,199352256.0
JFK,y,76503248.0
JFKKU,y,85731688.0
JFR,y,462747424.0
JFU,y,400141568.0
JG,y,199043568.0
JGH,y,327033120.0
JHAA,y,72800200.0
JHB,y,512307840.0
JHG,y,3894006528.0
JHI,y,141053728.0
JHS,y,181454032.0
JHX,y,13432985600.0
JHY,y,149072416.0
JIH,y,435131264.0
JILL,y,24972858.0
JJSF,y,2431206656.0
JKHY,y,14097233920.0
JKS,y,972060544.0
JLL,y,4890967040.0
JLS,y,103273616.0
JMF,y,58324980.0
JMIA,y,1510141952.0
JMLP,y,14985222.0
JMP,y,55451020.0
JNCE,y,163454880.0
JNJ,y,391237074944.0
JNPR,y,8605595648.0
JOB,y,20996480.0
JOBS,y,4601567744.0
JOE,y,1285404928.0
JOF,y,220437744.0
JOUT,y,897648064.0
JP,y,59000024.0
JPC,y,919663680.0
JPI,y,509991104.0
JPM,y,302870495232.0
JPS,y,1854398080.0
JPT,y,158247888.0
JQC,y,819078336.0
JRI,y,338695232.0
JRJC,y,25249866.0
JRO,y,325951232.0
JRS,y,227672896.0
JRSH,y,51642000.0
JRVR,y,1435694976.0
JSD,y,120137640.0
JT,y,108291256.0
JTA,y,115793520.0
JTD,y,192786032.0
JVA,y,17933308.0
JWN,y,2512527872.0
JYNT,y,226429440.0
K,y,23839727616.0
KAI,y,1331263232.0
KALA,y,496985824.0
KALU,y,1055306176.0
KALV,y,207027520.0
KAMN,y,1239008512.0
KAR,y,2264074496.0
KB,y,12086618112.0
KBAL,y,423212800.0
KBH,y,3402049792.0
KBLM,y,48311172.0
KBLMU,y,50986604.0
KBR,y,3339710208.0
KBSF,y,6374598.0
KDMN,y,680110528.0
KDP,y,41695334400.0
KE,y,349322432.0
KELYA,y,659182592.0
KELYB,y,767891264.0
KEN,y,1115672448.0
KEP,y,10580337664.0
KEQU,y,29985004.0
KERN,y,86844488.0
KEX,y,2777958400.0
KEY,y,12229279744.0
KEYS,y,18355810304.0
KF,y,151118784.0
KFFB,y,49760888.0
KFRC,y,671909312.0
KFS,y,63591080.0
KFY,y,1662106240.0
KGC,y,11868832768.0
KGJI,y,6973946.0
KHC,y,43291557888.0
KIDS,y,967623424.0
KIM,y,5160023040.0
KIN,y,164953600.0
KINS,y,59093584.0
KIO,y,272153216.0
KIQ,y,37166052.0
KIRK,y,87870912.0
KKR,y,31184891904.0
KL,y,14551620608.0
KLAC,y,31451688960.0
KLDO,y,240650480.0
KLIC,y,1535489664.0
KLR,y,170139600.0
KLXE,y,72879760.0
KMB,y,53633048576.0
KMDA,y,396096192.0
KMF,y,218052448.0
KMI,y,32413892608.0
KMPH,y,28606732.0
KMPR,y,5543318528.0
KMT,y,2428551168.0
KMX,y,16353461248.0
KN,y,1446096640.0
KNDI,y,478815584.0
KNL,y,672609536.0
KNOP,y,428292736.0
KNSA,y,1337115904.0
KNSL,y,4396614656.0
KNX,y,7281327104.0
KO,y,205322027008.0
KOD,y,2139704320.0
KODK,y,1123358080.0
KOF,y,77925621760.0
KOP,y,548661376.0
KOPN,y,152838544.0
KOS,y,652710080.0
KOSS,y,17253254.0
KPTI,y,1119072896.0
KR,y,27414114304.0
KRA,y,479535136.0
KRC,y,6743789056.0
KREF,y,965550336.0
KRG,y,910140480.0
KRKR,y,121856472.0
KRMD,y,389039040.0
KRNT,y,2318500096.0
KRNY,y,719716672.0
KRO,y,1376117120.0
KRP,y,523173888.0
KRTX,y,2289765888.0
KRUS,y,91344680.0
KRYS,y,784662528.0
KSM,y,126828144.0
KSS,y,3473368576.0
KSU,y,17647091712.0
KT,y,5068697600.0
KTB,y,1188924032.0
KTCC,y,87476360.0
KTF,y,455445376.0
KTOS,y,2375840000.0
KTOV,y,157727520.0
KURA,y,1140953728.0
KVHI,y,140124032.0
KW,y,2113592832.0
KWR,y,3521116928.0
KXIN,y,69205568.0
KYN,y,644884800.0
KZIA,y,43606272.0
KZR,y,211450000.0
L,y,10589564928.0
LAC,y,637161856.0
LACQ,y,65252960.0
LACQU,y,63386612.0
LAD,y,5509910016.0
LADR,y,945100736.0
LAIX,y,140330640.0
LAKE,y,186964000.0
LAMR,y,6561426432.0
LANC,y,4543717376.0
LAND,y,363376192.0
LANDP,y,236549568.0
LARK,y,97062624.0
LASR,y,972222016.0
LATN,y,250500016.0
LAUR,y,2707555072.0
LAWS,y,334025920.0
LAZ,y,3291154432.0
LAZY,y,122397184.0
LB,y,7234667008.0
LBAI,y,554590528.0
LBC,y,534305568.0
LBRDA,y,26267860992.0
LBRDK,y,26303117312.0
LBRT,y,731812352.0
LBTYA,y,13095888896.0
LBTYB,y,13434264576.0
LBTYK,y,13031606272.0
LBY,y,17964838.0
LC,y,403346848.0
LCA,y,481885312.0
LCAHU,y,513135296.0
LCI,y,251386112.0
LCII,y,3157267200.0
LCNB,y,183868496.0
LCTX,y,136037456.0
LCUT,y,185206736.0
LDL,y,369642272.0
LDOS,y,13253902336.0
LDP,y,691674880.0
LE,y,320789920.0
LEA,y,6741257216.0
LEAF,y,130010152.0
LECO,y,5654074880.0
LEDS,y,15344205.0
LEE,y,55216184.0
LEG,y,5178644992.0
LEGH,y,352889856.0
LEJU,y,397044096.0
LEN,y,22203072512.0
LEO,y,539358976.0
LEU,y,162158288.0
LEVI,y,4957237760.0
LEVL,y,125528008.0
LFAC,y,203765104.0
LFACU,y,214209152.0
LFC,y,133278646272.0
LFUS,y,4507090944.0
LFVN,y,194086992.0
LGC,y,386454592.0
LGI,y,197500912.0
LGIH,y,2810993920.0
LGL,y,52068380.0
LGND,y,1888407808.0
LH,y,18808913920.0
LHC,y,567552768.0
LHCG,y,6730898944.0
LHX,y,37972492288.0
LIFE,y,37441120.0
LII,y,10204637184.0
LILA,y,1715890688.0
LILAK,y,1686746112.0
LIN,y,128876060672.0
LINC,y,137886336.0
LIND,y,399647840.0
LINX,y,873203712.0
LIQT,y,148500128.0
LITB,y,308501760.0
LITE,y,6841365504.0
LIVE,y,15628171.0
LIVK,y,100413072.0
LIVN,y,2311186432.0
LIVX,y,201691376.0
LIZI,y,234153472.0
LJPC,y,97729704.0
LK,y,349342880.0
LKCO,y,128843520.0
LKFN,y,1265392128.0
LKQ,y,9171390464.0
LL,y,614568896.0
LLIT,y,15337069.0
LLNW,y,744639168.0
LLY,y,146272960512.0
LM,y,4446540800.0
LMAT,y,598589248.0
LMB,y,34790472.0
LMFA,y,8446536.0
LMNL,y,437256192.0
LMNR,y,259650960.0
LMNX,y,1486401024.0
LMPX,y,74731560.0
LMRK,y,267264208.0
LMRKO,y,360472320.0
LMST,y,81066896.0
LMT,y,107796987904.0
LN,y,12309639168.0
LNC,y,7412072960.0
LND,y,225158848.0
LNDC,y,301160288.0
LNG,y,13447440384.0
LNN,y,1116634496.0
LNT,y,13652858880.0
LNTH,y,887950080.0
LOAC,y,27975632.0
LOACU,y,18838420.0
LOAN,y,40432728.0
LOB,y,760402816.0
LOCO,y,625763008.0
LODE,y,27183936.0
LOGC,y,184188096.0
LOGI,y,12193818624.0
LOGM,y,4211032064.0
LOMA,y,1196096512.0
LONE,y,9976403.0
LOOP,y,410933216.0
LOPE,y,4772615168.0
LORL,y,672479040.0
LOV,y,142531232.0
LOVE,y,490516000.0
LOW,y,115349356544.0
LPCN,y,88098280.0
LPG,y,451619936.0
LPI,y,189091008.0
LPL,y,3699606528.0
LPLA,y,6729759744.0
LPSN,y,3807064064.0
LPTH,y,73449496.0
LPTX,y,111718056.0
LPX,y,3523841280.0
LQDA,y,234784464.0
LQDT,y,209567504.0
LRCX,y,54127079424.0
LRN,y,2031958528.0
LSBK,y,68164168.0
LSCC,y,4064682240.0
LSI,y,4791989248.0
LSTR,y,4890699776.0
LSXMA,y,13894021120.0
LSXMB,y,13570869248.0
LSXMK,y,13890194432.0
LTBR,y,26699394.0
LTC,y,1511236352.0
LTHM,y,1036487104.0
LTRPA,y,309207360.0
LTRPB,y,317324800.0
LTRX,y,124975832.0
LUB,y,36138088.0
LULU,y,44546416640.0
LUMO,y,125635920.0
LUNA,y,205784544.0
LUV,y,19630940160.0
LVGO,y,11824118784.0
LVS,y,33760094208.0
LW,y,9118453760.0
LWAY,y,54146364.0
LX,y,1539118592.0
LXFR,y,383858208.0
LXP,y,3298353152.0
LXRX,y,197075040.0
LXU,y,35473812.0
LYB,y,22263724032.0
LYFT,y,9262594048.0
LYG,y,26158813184.0
LYL,y,13819894.0
LYTS,y,175230496.0
LYV,y,10352201728.0
LZB,y,1432429184.0
M,y,2053755776.0
MA,y,328367669248.0
MAA,y,13322378240.0
MAC,y,1173127552.0
MACK,y,45091272.0
MAG,y,1496156032.0
MAGS,y,78955144.0
MAIN,y,2078848128.0
MAN,y,4271326464.0
MANH,y,6004677632.0
MANT,y,2915247616.0
MANU,y,2478469376.0
MAR,y,30408726528.0
MARA,y,128979176.0
MARK,y,169989216.0
MARPS,y,4300000.0
MAS,y,15213316096.0
MASI,y,11928133632.0
MAT,y,3940761088.0
MATW,y,706274112.0
MATX,y,1675210112.0
MAV,y,270775680.0
MAXR,y,1506000512.0
MAYS,y,37816032.0
MBCN,y,114805984.0
MBI,y,467211264.0
MBII,y,199838208.0
MBIN,y,566000896.0
MBINP,y,439067968.0
MBIO,y,145283216.0
MBOT,y,49296624.0
MBRX,y,65235460.0
MBT,y,7915563520.0
MBUU,y,1173923456.0
MBWM,y,367947712.0
MC,y,1721590016.0
MCA,y,512644928.0
MCB,y,261251872.0
MCBC,y,264049312.0
MCBS,y,366354080.0
MCC,y,42217504.0
MCD,y,152131551232.0
MCEP,y,43936304.0
MCF,y,283266816.0
MCFT,y,393860736.0
MCHP,y,24985174016.0
MCHX,y,77035168.0
MCI,y,271304160.0
MCK,y,24652879872.0
MCMJ,y,160444624.0
MCN,y,123377240.0
MCO,y,51715100672.0
MCR,y,382438464.0
MCRB,y,353839424.0
MCRI,y,733768448.0
MCS,y,418384928.0
MCY,y,2523757568.0
MD,y,1746837120.0
MDB,y,10118760448.0
MDC,y,2757960960.0
MDCA,y,160153712.0
MDGL,y,1623923328.0
MDGS,y,11985973.0
MDIA,y,37398344.0
MDJH,y,36086480.0
MDLA,y,4297408512.0
MDLY,y,24780262.0
MDLZ,y,79415697408.0
MDP,y,703534144.0
MDRR,y,7929109.0
MDRX,y,1506648320.0
MDT,y,134197067776.0
MDU,y,4683114496.0
MDWD,y,106395400.0
MEC,y,160475200.0
MED,y,1921165440.0
MEDP,y,4420346880.0
MEDS,y,54985160.0
MEET,y,450208576.0
MEI,y,1130394624.0
MEIP,y,294677216.0
MELI,y,59352248320.0
MEN,y,348757632.0
MEOH,y,1495905408.0
MERC,y,498621536.0
MESA,y,115087320.0
MESO,y,1870633088.0
MET,y,35141844992.0
METC,y,103793320.0
METX,y,596879360.0
MFA,y,1278142336.0
MFAC,y,217959328.0
MFC,y,28524427264.0
MFD,y,70858280.0
MFG,y,31685535744.0
MFGP,y,1374374400.0
MFH,y,29113136.0
MFIN,y,77893040.0
MFINL,y,150309952.0
MFL,y,528651968.0
MFM,y,278428192.0
MFNC,y,100069200.0
MFT,y,120736968.0
MFV,y,38432380.0
MG,y,120076040.0
MGA,y,14674947072.0
MGEE,y,2449347328.0
MGEN,y,61705120.0
MGF,y,154136464.0
MGI,y,218906128.0
MGIC,y,634814144.0
MGLN,y,1897014400.0
MGM,y,9387138048.0
MGNX,y,1483186176.0
MGP,y,8563866624.0
MGPI,y,598730816.0
MGRC,y,1455582592.0
MGTA,y,365211616.0
MGTX,y,515601120.0
MGU,y,229666080.0
MGY,y,1587400960.0
MGYR,y,48054904.0
MHD,y,228207776.0
MHF,y,164410032.0
MHH,y,257841344.0
MHI,y,275988160.0
MHK,y,6096952320.0
MHLD,y,135950160.0
MHO,y,1181705088.0
MICR,y,4708708.0
MICT,y,39987720.0
MIE,y,55958652.0
MIME,y,2839844608.0
MIN,y,450971616.0
MIND,y,30942788.0
MINDP,y,34233304.0
MINI,y,1308248320.0
MIST,y,241326960.0
MITK,y,465937344.0
MITO,y,94685376.0
MITT,y,91905800.0
MIXT,y,219964352.0
MKC,y,26847266816.0
MKD,y,229269888.0
MKGI,y,29841414.0
MKSI,y,6786475520.0
MKTX,y,19297218560.0
MLCO,y,7988828160.0
MLHR,y,1506109568.0
MLI,y,1655485696.0
MLM,y,13699158016.0
MLND,y,34769472.0
MLNX,y,7023214080.0
MLR,y,327337568.0
MLSS,y,119505960.0
MLVF,y,85346632.0
MMAC,y,147646608.0
MMD,y,600068928.0
MMI,y,1058431616.0
MMLP,y,76927920.0
MMM,y,91201093632.0
MMP,y,9081024512.0
MMS,y,4703900672.0
MMSI,y,2346621952.0
MMT,y,366603712.0
MMU,y,549036416.0
MMYT,y,1491633024.0
MN,y,54522536.0
MNCL,y,229040976.0
MNCLU,y,54159104.0
MNDO,y,41782228.0
MNE,y,61253172.0
MNK,y,121808168.0
MNKD,y,380429760.0
MNLO,y,266520224.0
MNOV,y,280436736.0
MNP,y,146174768.0
MNR,y,1417714816.0
MNRL,y,688037056.0
MNRO,y,1830727168.0
MNSB,y,108257608.0
